employee_id,year,month,absent,half-day,leave,present,date_key,days_recorded,absenteeism_rate_pct
EMP0127,2026,3,1,0,2,23,20260301,26,3.85
EMP0127,2026,4,0,0,0,26,20260401,26,0.0
EMP0127,2026,5,1,1,0,24,20260501,26,5.77
EMP0127,2026,6,2,0,0,24,20260601,26,7.69
EMP0127,2026,7,0,0,0,16,20260701,16,0.0
EMP0128,2026,3,0,0,1,22,20260301,23,0.0
EMP0128,2026,4,2,1,0,23,20260401,26,9.62
EMP0128,2026,5,0,0,1,25,20260501,26,0.0
EMP0128,2026,6,3,1,0,22,20260601,26,13.46
EMP0128,2026,7,1,0,0,15,20260701,16,6.25
EMP0129,2025,8,1,1,2,22,20250801,26,5.77
EMP0129,2025,9,0,0,1,25,20250901,26,0.0
EMP0129,2025,10,2,0,0,25,20251001,27,7.41
EMP0129,2025,11,0,2,1,22,20251101,25,4.0
EMP0129,2025,12,0,1,0,26,20251201,27,1.85
EMP0129,2026,1,0,1,1,25,20260101,27,1.85
EMP0129,2026,2,0,0,0,24,20260201,24,0.0
EMP0129,2026,3,0,0,1,25,20260301,26,0.0
EMP0129,2026,4,1,1,1,23,20260401,26,5.77
EMP0129,2026,5,0,1,0,25,20260501,26,1.92
EMP0129,2026,6,2,0,0,24,20260601,26,7.69
EMP0129,2026,7,0,0,0,16,20260701,16,0.0
EMP0130,2025,8,0,0,1,25,20250801,26,0.0
EMP0130,2025,9,2,0,0,24,20250901,26,7.69
EMP0130,2025,10,0,0,0,27,20251001,27,0.0
EMP0130,2025,11,0,0,0,25,20251101,25,0.0
EMP0130,2025,12,0,1,0,26,20251201,27,1.85
EMP0130,2026,1,1,0,0,26,20260101,27,3.7
EMP0130,2026,2,0,0,0,24,20260201,24,0.0
EMP0130,2026,3,2,1,0,23,20260301,26,9.62
EMP0130,2026,4,0,1,0,25,20260401,26,1.92
EMP0130,2026,5,0,1,0,25,20260501,26,1.92
EMP0130,2026,6,1,2,0,23,20260601,26,7.69
EMP0130,2026,7,0,0,1,15,20260701,16,0.0
EMP0131,2025,8,2,0,0,24,20250801,26,7.69
EMP0131,2025,9,2,0,1,23,20250901,26,7.69
EMP0131,2025,10,2,0,1,24,20251001,27,7.41
EMP0131,2025,11,0,0,0,25,20251101,25,0.0
EMP0131,2025,12,0,1,2,24,20251201,27,1.85
EMP0131,2026,1,1,2,0,24,20260101,27,7.41
EMP0131,2026,2,1,0,0,23,20260201,24,4.17
EMP0131,2026,3,0,0,1,25,20260301,26,0.0
EMP0131,2026,4,2,1,0,23,20260401,26,9.62
EMP0131,2026,5,0,0,0,26,20260501,26,0.0
EMP0131,2026,6,1,1,0,24,20260601,26,5.77
EMP0131,2026,7,1,0,0,15,20260701,16,6.25
EMP0132,2025,8,2,0,1,23,20250801,26,7.69
EMP0132,2025,9,0,2,1,23,20250901,26,3.85
EMP0132,2025,10,1,0,1,25,20251001,27,3.7
EMP0132,2025,11,2,0,1,22,20251101,25,8.0
EMP0132,2025,12,1,0,2,24,20251201,27,3.7
EMP0132,2026,1,1,1,1,24,20260101,27,5.56
EMP0132,2026,2,0,0,1,23,20260201,24,0.0
EMP0132,2026,3,1,0,0,25,20260301,26,3.85
EMP0132,2026,4,1,0,0,25,20260401,26,3.85
EMP0132,2026,5,0,1,0,25,20260501,26,1.92
EMP0132,2026,6,3,0,2,21,20260601,26,11.54
EMP0132,2026,7,0,0,0,16,20260701,16,0.0
EMP0133,2025,8,0,0,0,26,20250801,26,0.0
EMP0133,2025,9,0,1,0,25,20250901,26,1.92
EMP0133,2025,10,0,0,1,26,20251001,27,0.0
EMP0133,2025,11,0,0,0,25,20251101,25,0.0
EMP0133,2025,12,0,1,1,25,20251201,27,1.85
EMP0133,2026,1,1,1,1,24,20260101,27,5.56
EMP0133,2026,2,0,1,0,23,20260201,24,2.08
EMP0133,2026,3,0,0,0,26,20260301,26,0.0
EMP0133,2026,4,0,0,1,25,20260401,26,0.0
EMP0133,2026,5,0,0,1,25,20260501,26,0.0
EMP0133,2026,6,2,0,0,24,20260601,26,7.69
EMP0133,2026,7,0,0,0,16,20260701,16,0.0
EMP0134,2025,8,1,0,0,25,20250801,26,3.85
EMP0134,2025,9,0,0,0,26,20250901,26,0.0
EMP0134,2025,10,0,3,0,24,20251001,27,5.56
EMP0134,2025,11,0,1,0,24,20251101,25,2.0
EMP0134,2025,12,1,0,0,26,20251201,27,3.7
EMP0134,2026,1,0,1,1,25,20260101,27,1.85
EMP0134,2026,2,1,0,1,22,20260201,24,4.17
EMP0134,2026,3,1,2,0,23,20260301,26,7.69
EMP0134,2026,4,2,0,0,24,20260401,26,7.69
EMP0134,2026,5,0,1,1,24,20260501,26,1.92
EMP0134,2026,6,0,0,1,25,20260601,26,0.0
EMP0134,2026,7,1,1,0,14,20260701,16,9.38
EMP0135,2025,8,1,0,0,25,20250801,26,3.85
EMP0135,2025,9,3,0,0,23,20250901,26,11.54
EMP0135,2025,10,0,1,0,26,20251001,27,1.85
EMP0135,2025,11,1,1,0,23,20251101,25,6.0
EMP0135,2025,12,0,0,1,26,20251201,27,0.0
EMP0135,2026,1,0,0,0,27,20260101,27,0.0
EMP0135,2026,2,1,0,0,23,20260201,24,4.17
EMP0135,2026,3,0,0,0,26,20260301,26,0.0
EMP0135,2026,4,0,0,0,26,20260401,26,0.0
EMP0135,2026,5,0,1,0,25,20260501,26,1.92
EMP0135,2026,6,1,1,1,23,20260601,26,5.77
EMP0135,2026,7,1,0,0,15,20260701,16,6.25
EMP0136,2025,8,0,0,1,25,20250801,26,0.0
EMP0136,2025,9,1,0,0,25,20250901,26,3.85
EMP0136,2025,10,1,0,0,26,20251001,27,3.7
EMP0136,2025,11,0,0,0,25,20251101,25,0.0
EMP0136,2025,12,0,0,1,26,20251201,27,0.0
EMP0136,2026,1,0,0,1,26,20260101,27,0.0
EMP0136,2026,2,0,0,1,23,20260201,24,0.0
EMP0136,2026,3,1,0,0,25,20260301,26,3.85
EMP0136,2026,4,0,1,0,25,20260401,26,1.92
EMP0136,2026,5,1,1,1,23,20260501,26,5.77
EMP0136,2026,6,0,0,1,25,20260601,26,0.0
EMP0136,2026,7,0,0,1,15,20260701,16,0.0
EMP0137,2025,8,2,0,1,23,20250801,26,7.69
EMP0137,2025,9,0,0,2,24,20250901,26,0.0
EMP0137,2025,10,1,1,0,25,20251001,27,5.56
EMP0137,2025,11,0,1,1,23,20251101,25,2.0
EMP0137,2025,12,0,2,0,25,20251201,27,3.7
EMP0137,2026,1,0,1,0,26,20260101,27,1.85
EMP0137,2026,2,0,0,1,23,20260201,24,0.0
EMP0137,2026,3,0,0,0,26,20260301,26,0.0
EMP0137,2026,4,0,1,0,25,20260401,26,1.92
EMP0137,2026,5,1,0,0,25,20260501,26,3.85
EMP0137,2026,6,2,0,0,24,20260601,26,7.69
EMP0137,2026,7,0,0,0,16,20260701,16,0.0
EMP0138,2025,8,1,0,3,22,20250801,26,3.85
EMP0138,2025,9,1,2,0,23,20250901,26,7.69
EMP0138,2025,10,1,1,1,24,20251001,27,5.56
EMP0138,2025,11,1,0,0,24,20251101,25,4.0
EMP0138,2025,12,1,0,1,25,20251201,27,3.7
EMP0138,2026,1,2,0,0,25,20260101,27,7.41
EMP0138,2026,2,2,0,1,21,20260201,24,8.33
EMP0138,2026,3,1,0,0,25,20260301,26,3.85
EMP0138,2026,4,0,1,0,25,20260401,26,1.92
EMP0138,2026,5,0,1,2,23,20260501,26,1.92
EMP0138,2026,6,1,1,1,23,20260601,26,5.77
EMP0138,2026,7,0,0,0,16,20260701,16,0.0
EMP0139,2025,8,0,0,1,25,20250801,26,0.0
EMP0139,2025,9,2,1,0,23,20250901,26,9.62
EMP0139,2025,10,0,1,1,25,20251001,27,1.85
EMP0139,2025,11,2,0,1,22,20251101,25,8.0
EMP0139,2025,12,2,0,1,24,20251201,27,7.41
EMP0139,2026,1,1,0,0,26,20260101,27,3.7
EMP0139,2026,2,1,1,1,21,20260201,24,6.25
EMP0139,2026,3,0,1,0,25,20260301,26,1.92
EMP0139,2026,4,0,0,1,25,20260401,26,0.0
EMP0139,2026,5,0,1,1,24,20260501,26,1.92
EMP0139,2026,6,2,0,1,21,20260601,24,8.33
EMP0140,2025,8,0,0,1,25,20250801,26,0.0
EMP0140,2025,9,2,0,1,23,20250901,26,7.69
EMP0140,2025,10,3,2,0,22,20251001,27,14.81
EMP0140,2025,11,1,1,2,21,20251101,25,6.0
EMP0140,2025,12,1,0,1,25,20251201,27,3.7
EMP0140,2026,1,1,2,2,22,20260101,27,7.41
EMP0140,2026,2,2,1,2,19,20260201,24,10.42
EMP0140,2026,3,1,3,1,21,20260301,26,9.62
EMP0140,2026,4,1,2,2,21,20260401,26,7.69
EMP0140,2026,5,1,1,0,24,20260501,26,5.77
EMP0140,2026,6,4,1,0,21,20260601,26,17.31
EMP0140,2026,7,1,1,0,14,20260701,16,9.38
EMP0141,2025,8,0,1,0,25,20250801,26,1.92
EMP0141,2025,9,2,0,1,23,20250901,26,7.69
EMP0141,2025,10,0,1,1,25,20251001,27,1.85
EMP0141,2025,11,1,0,2,22,20251101,25,4.0
EMP0141,2025,12,0,0,0,27,20251201,27,0.0
EMP0141,2026,1,0,0,0,27,20260101,27,0.0
EMP0141,2026,2,0,0,3,21,20260201,24,0.0
EMP0141,2026,3,0,0,1,25,20260301,26,0.0
EMP0141,2026,4,1,0,4,21,20260401,26,3.85
EMP0141,2026,5,1,0,2,23,20260501,26,3.85
EMP0141,2026,6,1,0,0,25,20260601,26,3.85
EMP0141,2026,7,0,1,1,14,20260701,16,3.12
EMP0142,2025,8,1,3,0,22,20250801,26,9.62
EMP0142,2025,9,0,0,0,26,20250901,26,0.0
EMP0142,2025,10,2,1,0,24,20251001,27,9.26
EMP0142,2025,11,0,1,1,23,20251101,25,2.0
EMP0142,2025,12,0,1,0,26,20251201,27,1.85
EMP0142,2026,1,0,1,2,24,20260101,27,1.85
EMP0142,2026,2,0,0,1,23,20260201,24,0.0
EMP0142,2026,3,0,0,1,25,20260301,26,0.0
EMP0142,2026,4,2,1,0,23,20260401,26,9.62
EMP0142,2026,5,1,0,0,25,20260501,26,3.85
EMP0142,2026,6,1,0,2,23,20260601,26,3.85
EMP0142,2026,7,1,0,0,15,20260701,16,6.25
EMP0143,2025,11,0,0,0,2,20251101,2,0.0
EMP0143,2025,12,1,1,0,25,20251201,27,5.56
EMP0143,2026,1,0,2,0,25,20260101,27,3.7
EMP0143,2026,2,1,0,0,23,20260201,24,4.17
EMP0143,2026,3,1,1,0,24,20260301,26,5.77
EMP0143,2026,4,1,1,2,22,20260401,26,5.77
EMP0143,2026,5,0,0,0,26,20260501,26,0.0
EMP0143,2026,6,0,2,1,23,20260601,26,3.85
EMP0143,2026,7,2,0,0,14,20260701,16,12.5
EMP0144,2025,9,0,0,0,16,20250901,16,0.0
EMP0144,2025,10,2,3,0,22,20251001,27,12.96
EMP0144,2025,11,0,1,0,24,20251101,25,2.0
EMP0144,2025,12,1,1,0,25,20251201,27,5.56
EMP0144,2026,1,0,0,0,27,20260101,27,0.0
EMP0144,2026,2,2,0,0,22,20260201,24,8.33
EMP0144,2026,3,2,0,0,24,20260301,26,7.69
EMP0144,2026,4,0,1,1,24,20260401,26,1.92
EMP0144,2026,5,1,0,1,24,20260501,26,3.85
EMP0144,2026,6,2,1,1,22,20260601,26,9.62
EMP0144,2026,7,0,3,0,13,20260701,16,9.38
EMP0145,2025,8,1,0,0,25,20250801,26,3.85
EMP0145,2025,9,1,1,0,24,20250901,26,5.77
EMP0145,2025,10,4,2,1,20,20251001,27,18.52
EMP0145,2025,11,2,0,1,22,20251101,25,8.0
EMP0145,2025,12,3,2,1,21,20251201,27,14.81
EMP0145,2026,1,1,0,1,25,20260101,27,3.7
EMP0145,2026,2,0,0,1,23,20260201,24,0.0
EMP0145,2026,3,1,2,2,21,20260301,26,7.69
EMP0145,2026,4,3,0,0,23,20260401,26,11.54
EMP0145,2026,5,0,1,2,23,20260501,26,1.92
EMP0145,2026,6,0,1,0,25,20260601,26,1.92
EMP0145,2026,7,1,2,1,12,20260701,16,12.5
EMP0146,2025,8,0,0,0,26,20250801,26,0.0
EMP0146,2025,9,1,0,2,23,20250901,26,3.85
EMP0146,2025,10,1,0,0,26,20251001,27,3.7
EMP0146,2025,11,1,1,1,22,20251101,25,6.0
EMP0146,2025,12,2,0,0,25,20251201,27,7.41
EMP0146,2026,1,0,0,1,26,20260101,27,0.0
EMP0146,2026,2,1,2,2,19,20260201,24,8.33
EMP0146,2026,3,0,1,0,25,20260301,26,1.92
EMP0146,2026,4,0,1,0,25,20260401,26,1.92
EMP0146,2026,5,2,0,1,23,20260501,26,7.69
EMP0146,2026,6,1,1,0,24,20260601,26,5.77
EMP0146,2026,7,0,0,0,16,20260701,16,0.0
EMP0147,2025,8,0,1,1,24,20250801,26,1.92
EMP0147,2025,9,1,0,1,24,20250901,26,3.85
EMP0147,2025,10,2,0,0,25,20251001,27,7.41
EMP0147,2025,11,0,1,2,22,20251101,25,2.0
EMP0147,2025,12,1,1,2,23,20251201,27,5.56
EMP0147,2026,1,1,0,1,25,20260101,27,3.7
EMP0147,2026,2,0,1,0,23,20260201,24,2.08
EMP0147,2026,3,0,0,1,25,20260301,26,0.0
EMP0147,2026,4,0,2,0,24,20260401,26,3.85
EMP0147,2026,5,2,0,0,24,20260501,26,7.69
EMP0147,2026,6,0,1,0,25,20260601,26,1.92
EMP0147,2026,7,0,0,1,15,20260701,16,0.0
EMP0148,2025,8,1,1,1,23,20250801,26,5.77
EMP0148,2025,9,1,1,0,24,20250901,26,5.77
EMP0148,2025,10,0,2,0,25,20251001,27,3.7
EMP0148,2025,11,2,1,0,22,20251101,25,10.0
EMP0148,2025,12,1,0,1,25,20251201,27,3.7
EMP0148,2026,1,0,1,0,26,20260101,27,1.85
EMP0148,2026,2,0,1,0,23,20260201,24,2.08
EMP0148,2026,3,0,0,0,26,20260301,26,0.0
EMP0148,2026,4,1,0,2,23,20260401,26,3.85
EMP0148,2026,5,1,0,0,25,20260501,26,3.85
EMP0148,2026,6,0,1,0,25,20260601,26,1.92
EMP0148,2026,7,0,0,0,16,20260701,16,0.0
EMP0149,2025,8,0,2,0,24,20250801,26,3.85
EMP0149,2025,9,1,1,1,23,20250901,26,5.77
EMP0149,2025,10,4,0,0,23,20251001,27,14.81
EMP0149,2025,11,1,0,0,24,20251101,25,4.0
EMP0149,2025,12,0,0,2,25,20251201,27,0.0
EMP0149,2026,1,0,1,2,24,20260101,27,1.85
EMP0149,2026,2,0,0,0,24,20260201,24,0.0
EMP0149,2026,3,1,0,0,25,20260301,26,3.85
EMP0149,2026,4,0,0,1,25,20260401,26,0.0
EMP0149,2026,5,2,0,0,24,20260501,26,7.69
EMP0149,2026,6,0,0,0,26,20260601,26,0.0
EMP0149,2026,7,0,0,1,15,20260701,16,0.0
EMP0150,2025,8,2,0,0,24,20250801,26,7.69
EMP0150,2025,9,1,0,1,24,20250901,26,3.85
EMP0150,2025,10,0,1,0,26,20251001,27,1.85
EMP0150,2025,11,2,1,1,21,20251101,25,10.0
EMP0150,2025,12,0,0,0,27,20251201,27,0.0
EMP0150,2026,1,1,1,0,25,20260101,27,5.56
EMP0150,2026,2,1,0,0,23,20260201,24,4.17
EMP0150,2026,3,1,0,0,25,20260301,26,3.85
EMP0150,2026,4,2,0,0,24,20260401,26,7.69
EMP0150,2026,5,0,1,0,25,20260501,26,1.92
EMP0150,2026,6,0,1,1,24,20260601,26,1.92
EMP0150,2026,7,0,0,0,16,20260701,16,0.0
EMP0151,2025,8,0,1,1,24,20250801,26,1.92
EMP0151,2025,9,1,1,0,24,20250901,26,5.77
EMP0151,2025,10,1,0,0,26,20251001,27,3.7
EMP0151,2025,11,1,3,0,21,20251101,25,10.0
EMP0151,2025,12,0,0,2,25,20251201,27,0.0
EMP0151,2026,1,1,0,1,25,20260101,27,3.7
EMP0151,2026,2,0,0,0,24,20260201,24,0.0
EMP0151,2026,3,1,1,0,24,20260301,26,5.77
EMP0151,2026,4,0,2,1,23,20260401,26,3.85
EMP0151,2026,5,1,0,0,25,20260501,26,3.85
EMP0151,2026,6,1,0,2,23,20260601,26,3.85
EMP0151,2026,7,0,1,0,15,20260701,16,3.12
EMP0152,2025,8,0,1,1,24,20250801,26,1.92
EMP0152,2025,9,1,1,0,24,20250901,26,5.77
EMP0152,2025,10,0,0,1,26,20251001,27,0.0
EMP0152,2025,11,3,0,0,22,20251101,25,12.0
EMP0152,2025,12,1,0,0,26,20251201,27,3.7
EMP0152,2026,1,1,0,0,26,20260101,27,3.7
EMP0152,2026,2,0,0,0,24,20260201,24,0.0
EMP0152,2026,3,0,0,1,25,20260301,26,0.0
EMP0152,2026,4,0,1,1,24,20260401,26,1.92
EMP0152,2026,5,3,1,1,21,20260501,26,13.46
EMP0152,2026,6,0,2,1,23,20260601,26,3.85
EMP0152,2026,7,0,0,0,16,20260701,16,0.0
EMP0153,2025,8,1,0,0,25,20250801,26,3.85
EMP0153,2025,9,0,0,0,26,20250901,26,0.0
EMP0153,2025,10,2,0,1,24,20251001,27,7.41
EMP0153,2025,11,0,0,1,24,20251101,25,0.0
EMP0153,2025,12,1,0,0,26,20251201,27,3.7
EMP0153,2026,1,0,0,0,27,20260101,27,0.0
EMP0153,2026,2,0,1,0,23,20260201,24,2.08
EMP0153,2026,3,0,0,1,25,20260301,26,0.0
EMP0153,2026,4,1,0,0,25,20260401,26,3.85
EMP0153,2026,5,0,0,2,24,20260501,26,0.0
EMP0153,2026,6,2,0,0,24,20260601,26,7.69
EMP0153,2026,7,0,0,0,16,20260701,16,0.0
EMP0154,2026,6,1,0,0,17,20260601,18,5.56
EMP0154,2026,7,0,0,0,16,20260701,16,0.0
EMP0155,2025,8,0,1,0,25,20250801,26,1.92
EMP0155,2025,9,1,1,0,24,20250901,26,5.77
EMP0155,2025,10,2,2,2,21,20251001,27,11.11
EMP0155,2025,11,0,2,1,22,20251101,25,4.0
EMP0155,2025,12,1,0,1,25,20251201,27,3.7
EMP0155,2026,1,0,0,1,26,20260101,27,0.0
EMP0155,2026,2,0,1,1,22,20260201,24,2.08
EMP0155,2026,3,2,0,1,23,20260301,26,7.69
EMP0155,2026,4,2,1,0,23,20260401,26,9.62
EMP0155,2026,5,1,1,0,24,20260501,26,5.77
EMP0155,2026,6,3,2,0,21,20260601,26,15.38
EMP0155,2026,7,1,1,0,14,20260701,16,9.38
EMP0156,2025,8,0,0,1,25,20250801,26,0.0
EMP0156,2025,9,0,0,0,26,20250901,26,0.0
EMP0156,2025,10,0,4,0,23,20251001,27,7.41
EMP0156,2025,11,2,2,0,21,20251101,25,12.0
EMP0156,2025,12,1,0,0,26,20251201,27,3.7
EMP0156,2026,1,0,1,2,24,20260101,27,1.85
EMP0156,2026,2,0,0,1,23,20260201,24,0.0
EMP0156,2026,3,1,1,0,24,20260301,26,5.77
EMP0156,2026,4,0,0,0,26,20260401,26,0.0
EMP0156,2026,5,0,0,1,25,20260501,26,0.0
EMP0156,2026,6,1,0,0,25,20260601,26,3.85
EMP0156,2026,7,1,0,0,15,20260701,16,6.25
EMP0157,2026,4,1,0,0,10,20260401,11,9.09
EMP0157,2026,5,1,1,0,24,20260501,26,5.77
EMP0157,2026,6,0,0,2,24,20260601,26,0.0
EMP0157,2026,7,0,0,1,15,20260701,16,0.0
EMP0158,2025,8,0,1,0,25,20250801,26,1.92
EMP0158,2025,9,0,0,0,26,20250901,26,0.0
EMP0158,2025,10,0,1,0,26,20251001,27,1.85
EMP0158,2025,11,0,1,0,24,20251101,25,2.0
EMP0158,2025,12,0,0,1,26,20251201,27,0.0
EMP0158,2026,1,0,0,0,27,20260101,27,0.0
EMP0158,2026,2,0,0,3,21,20260201,24,0.0
EMP0158,2026,3,1,0,0,25,20260301,26,3.85
EMP0158,2026,4,3,0,1,22,20260401,26,11.54
EMP0158,2026,5,3,0,1,22,20260501,26,11.54
EMP0158,2026,6,0,2,0,24,20260601,26,3.85
EMP0158,2026,7,1,0,0,15,20260701,16,6.25
EMP0159,2025,8,0,0,2,24,20250801,26,0.0
EMP0159,2025,9,0,2,0,24,20250901,26,3.85
EMP0159,2025,10,1,1,0,25,20251001,27,5.56
EMP0159,2025,11,0,1,0,24,20251101,25,2.0
EMP0159,2025,12,1,0,2,24,20251201,27,3.7
EMP0159,2026,1,0,0,2,25,20260101,27,0.0
EMP0159,2026,2,0,0,0,24,20260201,24,0.0
EMP0159,2026,3,1,0,0,25,20260301,26,3.85
EMP0159,2026,4,2,0,0,24,20260401,26,7.69
EMP0159,2026,5,1,0,1,24,20260501,26,3.85
EMP0159,2026,6,1,0,0,25,20260601,26,3.85
EMP0159,2026,7,0,1,0,15,20260701,16,3.12
EMP0160,2025,8,0,1,1,24,20250801,26,1.92
EMP0160,2025,9,0,0,0,26,20250901,26,0.0
EMP0160,2025,10,1,1,0,25,20251001,27,5.56
EMP0160,2025,11,0,0,1,24,20251101,25,0.0
EMP0160,2025,12,0,1,1,25,20251201,27,1.85
EMP0160,2026,1,2,2,0,23,20260101,27,11.11
EMP0160,2026,2,1,0,0,23,20260201,24,4.17
EMP0160,2026,3,1,0,0,25,20260301,26,3.85
EMP0160,2026,4,1,0,1,24,20260401,26,3.85
EMP0160,2026,5,0,0,0,26,20260501,26,0.0
EMP0160,2026,6,0,0,2,24,20260601,26,0.0
EMP0160,2026,7,0,1,0,15,20260701,16,3.12
EMP0161,2025,8,1,0,0,25,20250801,26,3.85
EMP0161,2025,9,0,0,1,25,20250901,26,0.0
EMP0161,2025,10,1,0,0,26,20251001,27,3.7
EMP0161,2025,11,1,0,2,22,20251101,25,4.0
EMP0161,2025,12,0,1,1,25,20251201,27,1.85
EMP0161,2026,1,0,0,2,25,20260101,27,0.0
EMP0161,2026,2,0,0,0,24,20260201,24,0.0
EMP0161,2026,3,1,0,2,23,20260301,26,3.85
EMP0161,2026,4,0,0,2,24,20260401,26,0.0
EMP0161,2026,5,1,0,0,25,20260501,26,3.85
EMP0161,2026,6,0,0,0,26,20260601,26,0.0
EMP0161,2026,7,0,1,1,14,20260701,16,3.12
EMP0162,2025,8,2,2,0,22,20250801,26,11.54
EMP0162,2025,9,1,0,1,24,20250901,26,3.85
EMP0162,2025,10,1,0,0,26,20251001,27,3.7
EMP0162,2025,11,0,2,1,22,20251101,25,4.0
EMP0162,2025,12,0,1,0,26,20251201,27,1.85
EMP0162,2026,1,0,1,1,25,20260101,27,1.85
EMP0162,2026,2,2,0,2,20,20260201,24,8.33
EMP0162,2026,3,1,0,0,25,20260301,26,3.85
EMP0162,2026,4,2,1,0,23,20260401,26,9.62
EMP0162,2026,5,1,0,0,25,20260501,26,3.85
EMP0162,2026,6,1,0,0,25,20260601,26,3.85
EMP0162,2026,7,0,0,0,16,20260701,16,0.0
EMP0163,2025,8,0,2,1,23,20250801,26,3.85
EMP0163,2025,9,0,0,0,26,20250901,26,0.0
EMP0163,2025,10,2,0,0,25,20251001,27,7.41
EMP0163,2025,11,1,0,0,24,20251101,25,4.0
EMP0163,2025,12,2,2,2,21,20251201,27,11.11
EMP0163,2026,1,0,0,1,26,20260101,27,0.0
EMP0163,2026,2,0,0,0,24,20260201,24,0.0
EMP0163,2026,3,0,1,1,24,20260301,26,1.92
EMP0163,2026,4,1,1,0,24,20260401,26,5.77
EMP0163,2026,5,0,1,0,25,20260501,26,1.92
EMP0163,2026,6,0,1,0,25,20260601,26,1.92
EMP0163,2026,7,1,0,3,12,20260701,16,6.25
EMP0164,2025,8,0,0,1,25,20250801,26,0.0
EMP0164,2025,9,3,1,2,20,20250901,26,13.46
EMP0164,2025,10,0,0,0,27,20251001,27,0.0
EMP0164,2025,11,2,0,1,22,20251101,25,8.0
EMP0164,2025,12,0,2,2,23,20251201,27,3.7
EMP0164,2026,1,0,0,0,27,20260101,27,0.0
EMP0164,2026,2,0,2,2,20,20260201,24,4.17
EMP0164,2026,3,1,0,0,25,20260301,26,3.85
EMP0164,2026,4,1,0,0,25,20260401,26,3.85
EMP0164,2026,5,0,1,0,25,20260501,26,1.92
EMP0164,2026,6,0,0,0,26,20260601,26,0.0
EMP0164,2026,7,0,0,0,16,20260701,16,0.0
EMP0165,2025,8,0,0,0,26,20250801,26,0.0
EMP0165,2025,9,1,1,1,23,20250901,26,5.77
EMP0165,2025,10,2,2,1,22,20251001,27,11.11
EMP0165,2025,11,0,1,1,23,20251101,25,2.0
EMP0165,2025,12,1,1,0,25,20251201,27,5.56
EMP0165,2026,1,0,0,0,27,20260101,27,0.0
EMP0165,2026,2,0,1,0,23,20260201,24,2.08
EMP0165,2026,3,0,0,0,26,20260301,26,0.0
EMP0165,2026,4,1,1,1,23,20260401,26,5.77
EMP0165,2026,5,2,1,0,23,20260501,26,9.62
EMP0165,2026,6,0,0,0,26,20260601,26,0.0
EMP0165,2026,7,0,0,1,15,20260701,16,0.0
EMP0166,2026,2,0,0,1,17,20260201,18,0.0
EMP0166,2026,3,0,0,0,26,20260301,26,0.0
EMP0166,2026,4,0,0,1,25,20260401,26,0.0
EMP0166,2026,5,0,0,1,25,20260501,26,0.0
EMP0166,2026,6,2,1,0,23,20260601,26,9.62
EMP0166,2026,7,0,0,0,16,20260701,16,0.0
EMP0167,2025,8,0,0,0,26,20250801,26,0.0
EMP0167,2025,9,1,0,2,23,20250901,26,3.85
EMP0167,2025,10,0,0,1,26,20251001,27,0.0
EMP0167,2025,11,0,0,1,24,20251101,25,0.0
EMP0167,2025,12,0,0,0,27,20251201,27,0.0
EMP0167,2026,1,0,0,0,27,20260101,27,0.0
EMP0167,2026,2,1,1,0,22,20260201,24,6.25
EMP0167,2026,3,0,1,1,24,20260301,26,1.92
EMP0167,2026,4,1,0,0,25,20260401,26,3.85
EMP0167,2026,5,1,0,0,25,20260501,26,3.85
EMP0167,2026,6,1,0,0,25,20260601,26,3.85
EMP0167,2026,7,0,0,0,16,20260701,16,0.0
EMP0168,2025,8,0,0,1,25,20250801,26,0.0
EMP0168,2025,9,0,0,0,26,20250901,26,0.0
EMP0168,2025,10,1,1,1,24,20251001,27,5.56
EMP0168,2025,11,2,1,0,22,20251101,25,10.0
EMP0168,2025,12,0,1,1,25,20251201,27,1.85
EMP0168,2026,1,0,0,0,27,20260101,27,0.0
EMP0168,2026,2,0,0,1,23,20260201,24,0.0
EMP0168,2026,3,2,0,0,24,20260301,26,7.69
EMP0168,2026,4,0,2,0,24,20260401,26,3.85
EMP0168,2026,5,1,0,0,25,20260501,26,3.85
EMP0168,2026,6,0,1,0,25,20260601,26,1.92
EMP0168,2026,7,2,2,1,11,20260701,16,18.75
EMP0169,2025,8,2,0,2,22,20250801,26,7.69
EMP0169,2025,9,2,2,1,21,20250901,26,11.54
EMP0169,2025,10,0,1,3,23,20251001,27,1.85
EMP0169,2025,11,2,0,1,22,20251101,25,8.0
EMP0169,2025,12,0,0,0,27,20251201,27,0.0
EMP0169,2026,1,1,0,0,26,20260101,27,3.7
EMP0169,2026,2,1,0,1,22,20260201,24,4.17
EMP0169,2026,3,1,0,0,25,20260301,26,3.85
EMP0169,2026,4,1,0,2,23,20260401,26,3.85
EMP0169,2026,5,0,1,1,24,20260501,26,1.92
EMP0169,2026,6,0,0,1,25,20260601,26,0.0
EMP0169,2026,7,0,0,0,16,20260701,16,0.0
EMP0170,2025,8,1,1,0,24,20250801,26,5.77
EMP0170,2025,9,0,0,1,25,20250901,26,0.0
EMP0170,2025,10,0,1,0,26,20251001,27,1.85
EMP0170,2025,11,0,0,0,25,20251101,25,0.0
EMP0170,2025,12,0,1,3,23,20251201,27,1.85
EMP0170,2026,1,0,1,0,26,20260101,27,1.85
EMP0170,2026,2,1,0,1,22,20260201,24,4.17
EMP0170,2026,3,2,1,0,23,20260301,26,9.62
